V5,V2
-0.26,-0.055
-0.26,-0.045
-0.25,-0.045
-0.245,-0.05
-0.255,-0.065
-0.25,-0.075
-0.265,-0.065
-0.27,-0.05
-0.245,-0.045
-0.255,-0.045
-0.25,-0.065
-0.265,-0.075
-0.275,-0.05
-0.275,-0.045
-0.265,-0.04
-0.28,-0.045
-0.28,-0.055
-0.285,-0.075
-0.29,-0.065
-0.275,-0.05
-0.27,-0.055
-0.285,-0.055
-0.275,-0.06
-0.29,-0.07
-0.295,-0.055
-0.27,-0.055
-0.275,-0.055
-0.275,-0.06
-0.285,-0.06
-0.29,-0.085
-0.295,-0.085
-0.29,-0.08
-0.29,-0.075
-0.295,-0.08
-0.305,-0.1
-0.305,-0.11
-0.31,-0.11
-0.3,-0.09
-0.29,-0.09
-0.285,-0.09
-0.305,-0.135
-0.295,-0.14
-0.31,-0.125
-0.31,-0.125
-0.3,-0.13
-0.305,-0.14
-0.315,-0.145
-0.325,-0.175
-0.32,-0.17
-0.305,-0.155
-0.305,-0.16
-0.32,-0.175
-0.315,-0.185
-0.33,-0.205
-0.325,-0.195
-0.325,-0.195
-0.315,-0.19
-0.305,-0.19
-0.32,-0.205
-0.34,-0.215
-0.33,-0.21
-0.32,-0.21
-0.32,-0.22
-0.32,-0.215
-0.325,-0.22
-0.335,-0.24
-0.335,-0.235
-0.345,-0.24
-0.33,-0.23
-0.32,-0.23
-0.325,-0.245
-0.34,-0.25
-0.345,-0.25
-0.34,-0.24
-0.32,-0.25
-0.315,-0.24
-0.335,-0.245
-0.345,-0.26
-0.335,-0.255
-0.335,-0.255
-0.33,-0.24
-0.335,-0.24
-0.335,-0.26
-0.34,-0.265
-0.34,-0.27
-0.33,-0.255
-0.32,-0.26
-0.33,-0.255
-0.335,-0.26
-0.345,-0.275
-0.35,-0.265
-0.335,-0.265
-0.325,-0.26
-0.32,-0.26
-0.33,-0.285
-0.34,-0.285
-0.345,-0.28
-0.33,-0.275
-0.325,-0.27
-0.325,-0.265
-0.335,-0.285
-0.345,-0.285
-0.34,-0.285
-0.345,-0.28
-0.32,-0.26
-0.315,-0.26
-0.33,-0.28
-0.335,-0.285
-0.34,-0.275
-0.33,-0.27
-0.33,-0.26
-0.325,-0.26
-0.32,-0.255
-0.335,-0.275
-0.33,-0.275
-0.325,-0.26
-0.315,-0.26
-0.315,-0.255
-0.33,-0.26
-0.34,-0.28
-0.33,-0.285
-0.325,-0.265
-0.31,-0.255
-0.305,-0.26
-0.31,-0.26
-0.31,-0.27
-0.325,-0.27
-0.315,-0.27
-0.3,-0.255
-0.3,-0.255
-0.305,-0.26
-0.31,-0.27
-0.31,-0.245
-0.3,-0.23
-0.29,-0.225
-0.28,-0.2
-0.275,-0.165
-0.265,-0.045
-0.265,0.24
-0.23,0.615
-0.18,0.83
-0.11,0.705
0.005,0.43
0.26,0.245
0.645,0.18
0.89,0.13
0.8,0.075
0.455,0.0
0.19,-0.08
0.1,-0.2
0.095,-0.305
0.12,-0.425
0.12,-0.585
0.11,-0.76
0.105,-0.98
0.11,-1.175
0.1,-1.35
0.12,-1.475
0.12,-1.595
0.125,-1.725
0.095,-1.875
0.075,-2.075
0.06,-2.26
0.065,-2.435
0.08,-2.58
0.06,-2.71
0.03,-2.815
-0.015,-2.92
-0.05,-2.995
-0.08,-3.07
-0.115,-3.13
-0.17,-3.165
-0.225,-3.2
-0.29,-3.225
-0.35,-3.25
-0.405,-3.24
-0.465,-3.245
-0.545,-3.245
-0.6,-3.265
-0.625,-3.26
-0.59,-3.25
-0.55,-3.235
-0.505,-3.21
-0.475,-3.2
-0.455,-3.165
-0.46,-3.11
-0.455,-3.03
-0.46,-2.9
-0.445,-2.77
-0.44,-2.61
-0.43,-2.44
-0.41,-2.235
-0.39,-1.98
-0.34,-1.715
-0.295,-1.45
-0.295,-1.195
-0.3,-0.965
-0.315,-0.745
-0.355,-0.505
-0.33,-0.285
-0.33,-0.085
-0.345,0.1
-0.355,0.265
-0.35,0.42
-0.35,0.56
-0.33,0.66
-0.32,0.735
-0.295,0.785
-0.305,0.82
-0.305,0.85
-0.31,0.895
-0.31,0.945
-0.3,0.98
-0.29,1.02
-0.28,1.04
-0.29,1.06
-0.285,1.095
-0.285,1.135
-0.275,1.165
-0.26,1.19
-0.27,1.225
-0.27,1.235
-0.27,1.275
-0.255,1.315
-0.255,1.34
-0.26,1.385
-0.26,1.4
-0.255,1.435
-0.265,1.47
-0.26,1.515
-0.24,1.54
-0.24,1.585
-0.24,1.62
-0.24,1.64
-0.25,1.67
-0.24,1.72
-0.225,1.765
-0.21,1.78
-0.22,1.805
-0.215,1.835
-0.215,1.87
-0.2,1.915
-0.2,1.94
-0.195,1.955
-0.2,1.975
-0.2,1.995
-0.195,2.03
-0.185,2.04
-0.17,2.06
-0.16,2.075
-0.15,2.06
-0.15,2.065
-0.16,2.06
-0.145,2.07
-0.14,2.07
-0.14,2.035
-0.14,2.005
-0.14,1.97
-0.14,1.95
-0.135,1.93
-0.125,1.875
-0.125,1.825
-0.11,1.775
-0.115,1.7
-0.125,1.66
-0.09,1.61
-0.08,1.535
-0.08,1.47
-0.08,1.395
-0.09,1.31
-0.095,1.22
-0.085,1.145
-0.08,1.07
-0.075,0.98
-0.08,0.895
-0.09,0.815
-0.085,0.735
-0.085,0.68
-0.08,0.635
-0.09,0.55
-0.1,0.49
-0.11,0.425
-0.135,0.38
-0.13,0.36
-0.125,0.34
-0.135,0.305
-0.15,0.255
-0.175,0.22
-0.19,0.19
-0.2,0.18
-0.2,0.16
-0.195,0.135
-0.21,0.105
-0.23,0.08
-0.22,0.065
-0.23,0.07
-0.22,0.075
-0.22,0.05
-0.245,0.045
-0.27,0.02
-0.255,0.025
-0.255,0.02
-0.25,0.03
-0.255,0.025
-0.26,0.01
-0.255,-0.005
-0.265,0.0
-0.265,0.005
-0.25,0.015
-0.255,0.015
-0.255,0.005
-0.27,0.015
-0.275,0.01
-0.27,0.02
-0.265,0.02
-0.27,0.015
-0.265,0.025
-0.275,-0.005
-0.28,0.005
-0.275,0.03
-0.27,0.03
-0.275,0.03
-0.285,0.015
-0.295,-0.005
-0.295,0.015
-0.29,0.025
-0.275,0.015
-0.285,0.03
-0.305,0.01
-0.3,0.0
-0.295,-0.005
-0.295,0.0
-0.29,0.01
-0.29,-0.005
-0.29,-0.015
-0.305,-0.03
-0.31,-0.02
-0.315,-0.01
-0.295,-0.015
-0.305,-0.035
-0.31,-0.04
-0.315,-0.055
-0.33,-0.055
-0.32,-0.045
-0.32,-0.045
-0.315,-0.055
-0.33,-0.075
-0.345,-0.08
-0.34,-0.075
-0.335,-0.075
-0.325,-0.07
-0.335,-0.085
-0.325,-0.09
-0.33,-0.1
-0.34,-0.095
-0.335,-0.095
-0.32,-0.1
-0.33,-0.105
-0.335,-0.115
-0.335,-0.12
-0.345,-0.12
-0.335,-0.11
-0.33,-0.115
-0.33,-0.11
-0.34,-0.13
-0.35,-0.14
-0.34,-0.13
-0.34,-0.11
-0.33,-0.115
-0.325,-0.115
-0.33,-0.135
-0.34,-0.145
-0.34,-0.155
-0.335,-0.135
-0.33,-0.135
-0.33,-0.135
-0.33,-0.14
-0.34,-0.16
-0.35,-0.145
-0.34,-0.14
-0.33,-0.14
-0.33,-0.14
-0.33,-0.15
-0.335,-0.16
-0.34,-0.165
-0.345,-0.145
-0.33,-0.145
-0.335,-0.135
-0.335,-0.155
-0.34,-0.165
-0.335,-0.15
-0.325,-0.15
-0.32,-0.145
-0.32,-0.14
-0.32,-0.165
-0.33,-0.17
-0.32,-0.165
-0.315,-0.15
-0.31,-0.155
-0.32,-0.165
-0.33,-0.165
-0.335,-0.17
-0.335,-0.16
-0.32,-0.15
-0.315,-0.15
-0.33,-0.155
-0.325,-0.165
-0.315,-0.17
-0.31,-0.17
-0.305,-0.16
-0.285,-0.165
-0.295,-0.15
-0.295,-0.16
-0.305,-0.185
-0.32,-0.175
-0.305,-0.18
-0.28,-0.155
-0.275,-0.16
-0.285,-0.175
-0.29,-0.18
-0.3,-0.185
-0.29,-0.16
-0.285,-0.16
-0.28,-0.165
-0.295,-0.18
-0.295,-0.185
-0.295,-0.17
-0.285,-0.17
-0.285,-0.15
-0.28,-0.16
-0.28,-0.155
-0.28,-0.16
-0.275,-0.15
-0.27,-0.115
-0.26,-0.03
-0.23,0.185
-0.21,0.59
-0.16,0.845
-0.085,0.77
0.095,0.515
0.42,0.335
0.81,0.265
0.935,0.195
0.735,0.125
0.385,0.055
0.185,-0.025
0.14,-0.15
0.15,-0.3
0.155,-0.47
0.145,-0.655
0.145,-0.845
0.145,-1.05
0.15,-1.255
0.155,-1.425
0.14,-1.585
0.13,-1.73
0.11,-1.865
0.115,-2.01
0.11,-2.19
0.125,-2.41
0.115,-2.59
0.1,-2.72
0.065,-2.805
0.04,-2.875
0.02,-2.96
-0.01,-3.025
-0.07,-3.09
-0.14,-3.125
-0.195,-3.14
-0.25,-3.145
-0.295,-3.16
-0.365,-3.18
-0.455,-3.19
-0.53,-3.19
-0.58,-3.18
-0.56,-3.18
-0.53,-3.16
-0.475,-3.16
-0.455,-3.135
-0.46,-3.095
-0.46,-3.005
-0.47,-2.9
-0.465,-2.76
-0.455,-2.59
-0.43,-2.395
-0.425,-2.16
-0.385,-1.875
-0.33,-1.59
-0.29,-1.32
-0.27,-1.035
-0.28,-0.78
-0.315,-0.545
-0.32,-0.315
-0.31,-0.085
-0.32,0.1
-0.32,0.285
-0.32,0.435
-0.315,0.555
-0.315,0.675
-0.285,0.75
-0.255,0.815
-0.245,0.85
-0.25,0.885
-0.26,0.925
-0.25,0.975
-0.25,1.015
-0.235,1.05
-0.235,1.09
-0.245,1.115
-0.24,1.14
-0.245,1.17
-0.23,1.22
-0.22,1.245
-0.21,1.27
-0.235,1.285
-0.23,1.315
-0.225,1.37
-0.205,1.4
-0.195,1.435
-0.21,1.475
-0.185,1.505
-0.195,1.535
-0.195,1.57
-0.18,1.61
-0.175,1.65
-0.175,1.68
-0.165,1.7
-0.19,1.735
-0.185,1.775
-0.175,1.82
-0.165,1.855
-0.16,1.89
-0.165,1.93
-0.145,1.935
-0.145,1.96
-0.13,2.005
-0.115,2.015
-0.115,2.035
-0.11,2.045
-0.115,2.025
-0.11,2.05
-0.105,2.065
-0.095,2.06
-0.09,2.045
-0.095,2.03
-0.08,2.0
-0.095,1.975
-0.075,1.965
-0.065,1.945
-0.065,1.9
-0.065,1.845
-0.07,1.785
-0.06,1.765
-0.045,1.72
-0.04,1.675
-0.03,1.61
-0.025,1.545
-0.03,1.47
-0.045,1.41
-0.02,1.345
-0.025,1.265
-0.02,1.2
-0.025,1.105
-0.05,1.01
-0.04,0.955
-0.035,0.885
-0.01,0.83
-0.005,0.75
-0.01,0.67
-0.03,0.605
-0.03,0.555
-0.03,0.505
-0.045,0.465
-0.04,0.41
-0.055,0.35
-0.06,0.305
-0.085,0.275
-0.095,0.25
-0.095,0.235
-0.095,0.195
-0.11,0.18
-0.11,0.145
-0.11,0.145
-0.12,0.14
-0.12,0.125
-0.13,0.09
-0.14,0.075
-0.16,0.055
-0.17,0.06
-0.165,0.065
-0.17,0.065
-0.185,0.04
-0.185,0.035
-0.2,0.02
-0.205,0.025
-0.2,0.025
-0.185,0.02
-0.19,0.025
-0.2,0.01
-0.19,0.0
-0.2,0.005
-0.185,0.01
-0.18,0.025
-0.185,0.015
-0.19,0.0
-0.205,0.005
-0.22,0.015
-0.21,0.015
-0.2,0.03
-0.2,0.03
-0.195,0.02
-0.205,0.03
-0.2,0.02
-0.195,0.035
-0.2,0.035
-0.2,0.035
-0.215,0.02
-0.22,0.015
-0.215,0.025
-0.205,0.03
-0.195,0.025
-0.195,0.025
-0.205,0.005
-0.225,-0.015
-0.225,0.015
-0.235,0.015
-0.225,0.01
-0.225,0.0
-0.225,-0.015
-0.235,-0.025
-0.245,-0.025
-0.245,-0.01
-0.245,-0.015
-0.245,-0.02
-0.245,-0.035
-0.245,-0.05
-0.255,-0.04
-0.25,-0.055
-0.245,-0.045
-0.26,-0.055
-0.26,-0.08
-0.265,-0.075
-0.27,-0.075
-0.255,-0.07
-0.255,-0.07
-0.26,-0.08
-0.255,-0.095
-0.255,-0.09
-0.265,-0.1
-0.26,-0.095
-0.25,-0.1
-0.28,-0.1
-0.265,-0.12
-0.265,-0.13
-0.275,-0.12
-0.265,-0.125
-0.265,-0.115
-0.265,-0.125
-0.275,-0.14
-0.27,-0.135
-0.28,-0.135
-0.265,-0.14
-0.255,-0.145
-0.25,-0.135
-0.275,-0.14
-0.28,-0.15
-0.275,-0.15
-0.275,-0.145
-0.27,-0.15
-0.275,-0.15
-0.26,-0.155
-0.27,-0.155
-0.265,-0.15
-0.275,-0.145
-0.255,-0.155
-0.255,-0.14
-0.26,-0.16
-0.265,-0.16
-0.27,-0.17
-0.26,-0.16
-0.25,-0.15
-0.26,-0.16
-0.255,-0.16
-0.265,-0.18
-0.26,-0.17
-0.25,-0.16
-0.24,-0.17
-0.25,-0.165
-0.255,-0.17
-0.26,-0.18
-0.26,-0.17
-0.255,-0.15
-0.25,-0.16
-0.255,-0.165
-0.245,-0.17
-0.27,-0.18
-0.275,-0.175
-0.27,-0.165
-0.255,-0.165
-0.255,-0.17
-0.26,-0.175
-0.265,-0.185
-0.26,-0.175
-0.26,-0.175
-0.255,-0.17
-0.245,-0.17
-0.245,-0.175
-0.255,-0.185
-0.26,-0.18
-0.255,-0.175
-0.255,-0.17
-0.25,-0.175
-0.25,-0.18
-0.26,-0.195
-0.265,-0.18
-0.255,-0.165
-0.24,-0.16
-0.245,-0.17
-0.245,-0.17
-0.25,-0.175
-0.255,-0.17
-0.24,-0.15
-0.225,-0.14
-0.22,-0.11
-0.22,-0.095
-0.225,0.005
-0.225,0.275
-0.175,0.705
-0.115,0.955
-0.035,0.805
0.155,0.5
0.51,0.335
0.88,0.265
0.955,0.235
0.685,0.175
0.345,0.09
0.185,-0.01
0.155,-0.15
0.175,-0.3
0.19,-0.45
0.195,-0.625
0.195,-0.835
0.185,-1.06
0.19,-1.265
0.19,-1.42
0.2,-1.56
0.195,-1.69
0.165,-1.85
0.14,-2.035
0.135,-2.265
0.13,-2.465
0.13,-2.59
0.125,-2.695
0.085,-2.79
0.045,-2.9
-0.015,-3.005
-0.075,-3.065
-0.12,-3.095
-0.17,-3.125
-0.24,-3.15
-0.32,-3.175
-0.39,-3.195
-0.48,-3.19
-0.555,-3.18
-0.58,-3.175
-0.575,-3.16
-0.54,-3.155
-0.51,-3.145
-0.485,-3.105
-0.47,-3.03
-0.45,-2.925
-0.45,-2.81
-0.44,-2.65
-0.435,-2.48
-0.415,-2.25
-0.37,-1.99
-0.34,-1.72
-0.285,-1.43
-0.265,-1.16
-0.28,-0.915
-0.285,-0.675
-0.29,-0.425
-0.285,-0.2
-0.295,-0.01
-0.305,0.175
-0.315,0.37
-0.305,0.53
-0.285,0.645
-0.27,0.72
-0.25,0.78
-0.26,0.815
-0.26,0.85
-0.265,0.905
-0.26,0.95
-0.24,0.985
-0.235,1.02
-0.245,1.055
-0.245,1.065
-0.25,1.115
-0.25,1.155
-0.225,1.195
-0.22,1.235
-0.235,1.24
-0.25,1.265
-0.245,1.32
-0.23,1.355
-0.22,1.4
-0.215,1.43
-0.215,1.445
-0.24,1.485
-0.225,1.53
-0.21,1.565
-0.195,1.615
-0.2,1.645
-0.205,1.67
-0.23,1.705
-0.215,1.74
-0.205,1.785
-0.195,1.81
-0.19,1.855
-0.185,1.875
-0.185,1.89
-0.175,1.915
-0.165,1.965
-0.16,1.99
-0.155,1.995
-0.16,2.01
-0.16,2.0
-0.16,2.02
-0.13,2.025
-0.13,2.04
-0.12,2.02
-0.125,1.99
-0.12,1.98
-0.11,1.96
-0.095,1.945
-0.08,1.915
-0.075,1.87
-0.09,1.825
-0.095,1.775
-0.1,1.73
-0.07,1.685
-0.07,1.625
-0.08,1.56
-0.085,1.48
-0.08,1.41
-0.075,1.355
-0.05,1.3
-0.045,1.215
-0.055,1.16
-0.06,1.075
-0.065,0.985
-0.075,0.94
-0.06,0.88
-0.06,0.815
-0.06,0.75
-0.07,0.675
-0.08,0.615
-0.1,0.57
-0.1,0.52
-0.085,0.48
-0.095,0.43
-0.11,0.38
-0.125,0.335
-0.14,0.31
-0.135,0.29
-0.14,0.25
-0.13,0.225
-0.14,0.195
-0.155,0.165
-0.17,0.15
-0.165,0.135
-0.165,0.13
-0.165,0.115
-0.17,0.09
-0.18,0.07
-0.175,0.07
-0.18,0.07
-0.175,0.07
-0.175,0.055
-0.185,0.05
-0.195,0.04
-0.2,0.045
-0.19,0.04
-0.185,0.06
-0.19,0.045
-0.2,0.04
-0.215,0.03
-0.225,0.03
-0.21,0.05
-0.2,0.04
-0.205,0.04
-0.215,0.035
-0.205,0.025
-0.22,0.035
-0.21,0.04
-0.2,0.05
-0.21,0.055
-0.21,0.045
-0.215,0.04
-0.22,0.045
-0.21,0.06
-0.195,0.065
-0.21,0.075
-0.215,0.08
-0.235,0.06
-0.24,0.075
-0.23,0.09
-0.22,0.09
-0.22,0.095
-0.23,0.065
-0.245,0.06
-0.25,0.075
-0.245,0.085
-0.24,0.075
-0.225,0.07
-0.23,0.05
-0.225,0.03
-0.235,0.03
-0.22,0.03
-0.21,0.02
-0.22,-0.005
-0.23,-0.025
-0.23,-0.05
-0.22,-0.05
-0.21,-0.055
-0.19,-0.07
-0.195,-0.08
-0.2,-0.095
-0.23,-0.13
-0.235,-0.13
-0.23,-0.12
-0.22,-0.12
-0.22,-0.125
-0.23,-0.13
-0.23,-0.14
-0.245,-0.12
-0.24,-0.12
-0.24,-0.12
-0.245,-0.13
-0.26,-0.14
-0.28,-0.145
-0.305,-0.15
-0.285,-0.14
-0.28,-0.14
-0.28,-0.135
-0.285,-0.155
-0.295,-0.17
-0.31,-0.155
-0.295,-0.16
-0.285,-0.145
-0.275,-0.165
-0.295,-0.165
-0.31,-0.175
-0.31,-0.165
-0.315,-0.17
-0.295,-0.165
-0.295,-0.175
-0.315,-0.185
-0.32,-0.19
-0.32,-0.185
-0.305,-0.17
-0.295,-0.165
-0.3,-0.185
-0.32,-0.195
-0.315,-0.205
-0.315,-0.19
-0.305,-0.185
-0.295,-0.18
-0.305,-0.19
-0.31,-0.185
-0.31,-0.2
-0.31,-0.19
-0.3,-0.17
-0.3,-0.175
-0.3,-0.175
-0.315,-0.195
-0.32,-0.2
-0.31,-0.19
-0.305,-0.185
-0.295,-0.18
-0.295,-0.18
-0.3,-0.195
-0.295,-0.215
-0.31,-0.19
-0.305,-0.185
-0.305,-0.18
-0.295,-0.17
-0.3,-0.185
-0.3,-0.19
-0.3,-0.195
-0.295,-0.185
-0.285,-0.175
-0.285,-0.18
-0.29,-0.195
-0.31,-0.19
-0.305,-0.18
-0.29,-0.175
-0.285,-0.175
-0.29,-0.175
-0.3,-0.19
-0.29,-0.2
-0.3,-0.195
-0.285,-0.17
-0.285,-0.175
-0.285,-0.165
-0.285,-0.185
-0.28,-0.18
-0.275,-0.165
-0.27,-0.14
-0.25,-0.12
-0.25,-0.095
-0.255,-0.055
-0.25,0.08
-0.23,0.355
-0.19,0.68
-0.13,0.73
-0.03,0.515
0.225,0.3
0.585,0.205
0.785,0.16
0.65,0.11
0.34,0.055
0.15,-0.06
0.11,-0.19
0.12,-0.35
0.155,-0.52
0.155,-0.695
0.155,-0.905
0.15,-1.12
0.155,-1.35
0.16,-1.535
0.165,-1.685
0.155,-1.83
0.145,-1.97
0.125,-2.125
0.135,-2.3
0.135,-2.455
0.135,-2.57
0.125,-2.65
0.11,-2.715
0.075,-2.795
0.04,-2.9
-0.02,-2.98
-0.075,-3.005
-0.12,-3.025
-0.17,-3.055
-0.23,-3.09
-0.285,-3.12
-0.375,-3.135
-0.465,-3.14
-0.48,-3.14
-0.46,-3.125
-0.405,-3.105
-0.37,-3.1
-0.365,-3.07
-0.365,-3.01
-0.36,-2.915
-0.365,-2.82
-0.375,-2.725
-0.38,-2.615
-0.4,-2.5
-0.395,-2.35
-0.38,-2.17
-0.355,-1.95
-0.33,-1.705
-0.325,-1.48
-0.32,-1.24
-0.33,-1.01
-0.33,-0.76
-0.32,-0.545
-0.325,-0.325
-0.335,-0.135
-0.35,0.035
-0.36,0.21
-0.35,0.375
-0.35,0.53
-0.345,0.64
-0.325,0.72
-0.325,0.785
-0.335,0.855
-0.315,0.92
-0.3,0.965
-0.285,1.005
-0.295,1.045
-0.3,1.08
-0.31,1.135
-0.295,1.19
-0.275,1.23
-0.275,1.27
-0.27,1.305
-0.285,1.335
-0.29,1.375
-0.27,1.435
-0.25,1.48
-0.265,1.51
-0.265,1.545
-0.28,1.575
-0.275,1.635
-0.275,1.685
-0.255,1.725
-0.255,1.77
-0.255,1.79
-0.26,1.83
-0.265,1.865
-0.245,1.91
-0.24,1.94
-0.235,1.975
-0.24,2.005
-0.24,2.015
-0.24,2.065
-0.225,2.08
-0.215,2.105
-0.21,2.115
-0.22,2.115
-0.205,2.125
-0.195,2.145
-0.19,2.16
-0.17,2.17
-0.175,2.155
-0.175,2.13
-0.18,2.1
-0.18,2.085
-0.145,2.065
-0.14,2.04
-0.145,2.01
-0.14,1.95
-0.14,1.9
-0.145,1.865
-0.12,1.82
-0.105,1.77
-0.11,1.71
-0.12,1.635
-0.125,1.575
-0.12,1.525
-0.115,1.47
-0.095,1.4
-0.095,1.34
-0.11,1.25
-0.11,1.195
-0.115,1.125
-0.11,1.065
-0.105,1.01
-0.105,0.935
-0.11,0.865
-0.115,0.805
-0.135,0.755
-0.125,0.7
-0.12,0.65
-0.13,0.585
-0.13,0.54
-0.145,0.47
-0.15,0.435
-0.15,0.42
-0.145,0.38
-0.15,0.35
-0.155,0.305
-0.175,0.265
-0.185,0.24
-0.17,0.23
-0.18,0.205
-0.17,0.19
-0.19,0.16
-0.19,0.135
-0.195,0.115
-0.19,0.125
-0.18,0.095
-0.19,0.075
-0.2,0.055
-0.21,0.045
-0.2,0.045
-0.195,0.045
-0.185,0.025
-0.18,0.035
-0.2,0.01
-0.21,0.005
-0.205,0.005
-0.2,0.005
-0.185,0.01
-0.2,-0.01
-0.205,-0.02
-0.21,-0.015
-0.205,-0.01
-0.205,0.0
-0.2,0.01
-0.2,-0.01
-0.21,-0.015
-0.21,-0.02
-0.22,-0.015
-0.2,0.005
-0.19,0.0
-0.2,-0.005
-0.21,0.0
-0.215,-0.015
-0.225,0.0
-0.215,0.005
-0.195,0.0
-0.205,0.0
-0.21,0.0
-0.22,-0.01
-0.22,0.005
-0.21,0.015
-0.2,0.01
-0.21,0.02
-0.215,0.0
-0.215,-0.005
-0.22,0.0
-0.215,0.005
-0.21,0.01
-0.21,0.0
-0.215,-0.005
-0.215,-0.02
-0.23,-0.01
-0.215,-0.005
-0.21,-0.01
-0.215,-0.025
-0.225,-0.02
-0.23,-0.04
-0.245,-0.03
-0.225,-0.03
-0.22,-0.035
-0.225,-0.04
-0.23,-0.055
-0.245,-0.065
-0.24,-0.065
-0.235,-0.06
-0.225,-0.06
-0.225,-0.07
-0.235,-0.08
-0.24,-0.09
-0.25,-0.08
-0.24,-0.085
-0.225,-0.085
-0.23,-0.09
-0.24,-0.105
-0.245,-0.115
-0.255,-0.11
-0.25,-0.095
-0.245,-0.1
-0.245,-0.105
-0.25,-0.12
-0.26,-0.13
-0.265,-0.125
-0.245,-0.105
-0.245,-0.11
-0.245,-0.11
-0.245,-0.13
-0.27,-0.125
-0.265,-0.105
-0.26,-0.105
-0.255,-0.1
-0.26,-0.1
-0.265,-0.105
-0.275,-0.105
-0.285,-0.105
-0.27,-0.09
-0.27,-0.09
-0.27,-0.095
-0.275,-0.105
-0.27,-0.12
-0.26,-0.12
-0.245,-0.125
-0.23,-0.12
-0.23,-0.14
-0.245,-0.16
-0.245,-0.17
-0.24,-0.175
-0.225,-0.18
-0.21,-0.19
-0.215,-0.21
-0.22,-0.225
-0.215,-0.24
-0.235,-0.225
-0.235,-0.235
-0.225,-0.24
-0.23,-0.245
-0.225,-0.26
-0.235,-0.265
-0.24,-0.24
-0.23,-0.22
-0.22,-0.215
-0.24,-0.22
-0.24,-0.225
-0.26,-0.235
-0.26,-0.22
-0.27,-0.215
-0.265,-0.215
-0.255,-0.2
-0.265,-0.225
-0.28,-0.225
-0.265,-0.215
-0.26,-0.21
-0.26,-0.21
-0.26,-0.2
-0.265,-0.215
-0.27,-0.225
-0.275,-0.2
-0.255,-0.19
-0.25,-0.19
-0.26,-0.19
-0.265,-0.195
-0.27,-0.185
-0.265,-0.17
-0.255,-0.13
-0.235,-0.08
-0.225,0.02
-0.22,0.22
-0.195,0.55
-0.16,0.825
-0.105,0.76
0.01,0.495
0.31,0.31
0.68,0.225
0.825,0.195
0.595,0.155
0.295,0.135
0.145,0.1
0.13,0.055
0.16,-0.01
0.185,-0.125
0.19,-0.25
0.21,-0.425
0.245,-0.62
0.26,-0.855
0.265,-1.09
0.29,-1.34
0.3,-1.58
0.305,-1.785
0.32,-1.975
0.33,-2.1
0.345,-2.22
0.365,-2.325
0.38,-2.4
0.38,-2.505
0.41,-2.61
0.395,-2.735
0.395,-2.86
0.345,-2.925
0.285,-2.97
0.23,-3.015
0.195,-3.055
0.155,-3.105
0.065,-3.145
-0.035,-3.165
-0.13,-3.165
-0.16,-3.165
-0.14,-3.16
-0.13,-3.17
-0.135,-3.17
-0.14,-3.145
-0.165,-3.095
-0.17,-3.035
-0.19,-2.96
-0.225,-2.87
-0.285,-2.77
-0.32,-2.64
-0.345,-2.49
-0.345,-2.335
-0.35,-2.13
-0.36,-1.9
-0.37,-1.67
-0.4,-1.405
-0.405,-1.165
-0.395,-0.915
-0.37,-0.675
-0.37,-0.43
-0.365,-0.225
-0.395,-0.04
-0.39,0.14
-0.41,0.32
-0.395,0.48
-0.4,0.63
-0.39,0.725
-0.4,0.79
-0.395,0.87
-0.38,0.935
-0.35,0.99
-0.335,1.035
-0.335,1.075
-0.34,1.115
-0.35,1.165
-0.335,1.22
-0.315,1.27
-0.325,1.31
-0.33,1.345
-0.33,1.385
-0.325,1.45
-0.315,1.5
-0.305,1.545
-0.315,1.58
-0.32,1.63
-0.32,1.66
-0.32,1.72
-0.32,1.77
-0.305,1.815
-0.295,1.85
-0.315,1.885
-0.3,1.915
-0.295,1.97
-0.28,2.01
-0.275,2.045
-0.29,2.07
-0.285,2.09
-0.3,2.125
-0.295,2.16
-0.28,2.18
-0.26,2.2
-0.27,2.2
-0.27,2.195
-0.27,2.205
-0.255,2.21
-0.24,2.21
-0.225,2.205
-0.215,2.19
-0.205,2.155
-0.21,2.12
-0.21,2.095
-0.2,2.07
-0.18,2.025
-0.165,1.985
-0.165,1.93
-0.165,1.88
-0.17,1.815
-0.15,1.76
-0.145,1.715
-0.145,1.64
-0.135,1.57
-0.145,1.49
-0.14,1.42
-0.145,1.36
-0.125,1.285
-0.13,1.2
-0.14,1.11
-0.145,1.04
-0.16,0.96
-0.15,0.9
-0.135,0.84
-0.145,0.77
-0.155,0.695
-0.165,0.625
-0.17,0.58
-0.16,0.52
-0.145,0.475
-0.16,0.425
-0.17,0.375
-0.19,0.315
-0.19,0.285
-0.18,0.255
-0.175,0.22
-0.17,0.185
-0.195,0.155
-0.21,0.11
-0.215,0.11
-0.21,0.095
-0.21,0.07
-0.22,0.055
-0.225,0.025
-0.235,0.0
-0.235,0.0
-0.22,0.0
-0.215,-0.005
-0.22,-0.015
-0.215,-0.03
-0.22,-0.04
-0.23,-0.055
-0.235,-0.035
-0.22,-0.04
-0.23,-0.04
-0.245,-0.065
-0.25,-0.07
-0.24,-0.075
-0.23,-0.065
-0.215,-0.06
-0.23,-0.075
-0.24,-0.075
-0.245,-0.08
-0.245,-0.075
-0.23,-0.065
-0.225,-0.06
